"Date","Product","Category","Quantity","Price"
2021-08-29,"Camera","Accessories",4,884
2021-08-30,"Camera","Accessories",9,384
2021-08-31,"Camera","Accessories",1,231
2021-09-01,"Camera","Accessories",6,108
2021-09-02,"Camera","Accessories",9,933
2021-09-03,"Camera","Accessories",9,520
2021-09-04,"Camera","Accessories",5,703
2021-09-05,"Camera","Accessories",9,811
2021-09-06,"Camera","Accessories",5,74
2021-09-07,"Camera","Accessories",2,154
2021-09-08,"Camera","Accessories",6,646
2021-09-09,"Camera","Accessories",7,122
2021-09-10,"Camera","Accessories",9,283
2021-09-11,"Camera","Accessories",2,324
2021-09-12,"Camera","Accessories",8,488
2021-09-13,"Camera","Accessories",3,701
2021-09-14,"Camera","Accessories",4,856
2021-09-15,"Camera","Accessories",4,300
2021-09-16,"Camera","Accessories",4,657
2021-09-17,"Camera","Accessories",4,971
2021-09-18,"Camera","Accessories",9,571
2021-09-19,"Camera","Accessories",2,277
2021-09-20,"Camera","Accessories",4,978
2021-09-21,"Camera","Accessories",7,923
2021-09-22,"Camera","Accessories",10,290
2021-09-23,"Camera","Accessories",3,293
2021-09-24,"Camera","Accessories",1,392
2021-09-25,"Camera","Accessories",3,555
2021-09-26,"Camera","Accessories",8,198
2021-09-27,"Camera","Accessories",4,813
2021-09-28,"Camera","Accessories",8,666
2021-09-29,"Camera","Accessories",9,731
2021-09-30,"Camera","Accessories",2,72
2021-10-01,"Camera","Accessories",6,430
2021-10-02,"Camera","Accessories",3,626
2021-10-03,"Camera","Accessories",4,215
2021-10-04,"Camera","Accessories",3,483
2021-10-05,"Camera","Accessories",9,996
2021-10-06,"Camera","Accessories",10,994
2021-10-07,"Camera","Accessories",10,581
2021-10-08,"Camera","Accessories",8,715
2021-10-09,"Camera","Accessories",1,847
2021-10-10,"Camera","Accessories",5,917
2021-10-11,"Camera","Accessories",10,483
2021-10-12,"Camera","Accessories",4,94
2021-10-13,"Camera","Accessories",3,317
2021-10-14,"Camera","Accessories",3,927
2021-10-15,"Camera","Accessories",7,460
2021-10-16,"Camera","Accessories",1,322
2021-10-17,"Camera","Accessories",6,777
2021-10-18,"Camera","Accessories",6,420
2021-10-19,"Camera","Accessories",9,750
2021-10-20,"Camera","Accessories",10,439
2021-10-21,"Camera","Accessories",10,750
2021-10-22,"Camera","Accessories",9,519
2021-10-23,"Camera","Accessories",6,837
2021-10-24,"Camera","Accessories",5,133
2021-10-25,"Camera","Accessories",4,326
2021-10-26,"Camera","Accessories",8,506
2021-10-27,"Camera","Accessories",1,457
2021-10-28,"Camera","Accessories",7,659
2021-10-29,"Camera","Accessories",1,204
2021-10-30,"Camera","Accessories",2,218
2021-10-31,"Camera","Accessories",9,547
2021-11-01,"Camera","Accessories",3,719
2021-11-02,"Camera","Accessories",5,439
2021-11-03,"Camera","Accessories",10,155
2021-11-04,"Camera","Accessories",5,446
2021-11-05,"Camera","Accessories",4,390
2021-11-06,"Camera","Accessories",8,118
2021-11-07,"Camera","Accessories",4,539
2021-11-08,"Camera","Accessories",10,128
2021-11-09,"Camera","Accessories",9,638
2021-11-10,"Camera","Accessories",7,872
2021-11-11,"Camera","Accessories",6,720
2021-11-12,"Camera","Accessories",1,640
2021-11-13,"Camera","Accessories",3,542
2021-11-14,"Camera","Accessories",2,605
2021-11-15,"Camera","Accessories",9,379
2021-11-16,"Camera","Accessories",3,738
2021-11-17,"Camera","Accessories",4,569
2021-11-18,"Camera","Accessories",3,947
2021-11-19,"Camera","Accessories",2,853
2021-11-20,"Camera","Accessories",5,354
2021-11-21,"Camera","Accessories",10,430
2021-11-22,"Camera","Accessories",4,414
2021-11-23,"Camera","Accessories",7,863
2021-11-24,"Camera","Accessories",2,785
2021-11-25,"Camera","Accessories",8,284
2021-11-26,"Camera","Accessories",1,978
2021-11-27,"Camera","Accessories",5,283
2021-11-28,"Camera","Accessories",8,692
2021-11-29,"Camera","Accessories",9,627
2021-11-30,"Camera","Accessories",9,349
2021-12-01,"Camera","Accessories",1,744
2021-12-02,"Camera","Accessories",8,787
2021-12-03,"Camera","Accessories",2,881
2021-12-04,"Camera","Accessories",7,315
2021-12-05,"Camera","Accessories",2,729
2021-12-06,"Camera","Accessories",8,86
2021-12-07,"Camera","Accessories",4,939
2021-12-08,"Camera","Accessories",4,713
2021-12-09,"Camera","Accessories",8,957
2021-12-10,"Camera","Accessories",6,488
2021-12-11,"Camera","Accessories",4,703
2021-12-12,"Camera","Accessories",7,695
2021-12-13,"Camera","Accessories",2,276
2021-12-14,"Camera","Accessories",3,843
2021-12-15,"Camera","Accessories",2,576
2021-12-16,"Camera","Accessories",4,120
2021-12-17,"Camera","Accessories",9,469
2021-12-18,"Camera","Accessories",8,524
2021-12-19,"Camera","Accessories",4,114
2021-12-20,"Camera","Accessories",5,725
2021-12-21,"Camera","Accessories",8,824
2021-12-22,"Camera","Accessories",5,126
2021-12-23,"Camera","Accessories",3,532
2021-12-24,"Camera","Accessories",2,725
2021-12-25,"Camera","Accessories",7,800
2021-12-26,"Camera","Accessories",7,674
2021-12-27,"Camera","Accessories",2,833
2021-12-28,"Camera","Accessories",5,961
2021-12-29,"Camera","Accessories",10,795
2021-12-30,"Camera","Accessories",8,306
2021-12-31,"Camera","Accessories",1,737
2021-01-01,"Headphones","Accessories",8,921
2021-01-02,"Headphones","Accessories",2,109
2021-01-03,"Headphones","Accessories",1,789
2021-01-04,"Headphones","Accessories",7,380
2021-01-05,"Headphones","Accessories",1,604
2021-01-06,"Headphones","Accessories",10,326
2021-01-07,"Headphones","Accessories",5,222
2021-01-08,"Headphones","Accessories",8,473
2021-01-09,"Headphones","Accessories",8,286
2021-01-10,"Headphones","Accessories",7,664
2021-01-11,"Headphones","Accessories",4,834
2021-01-12,"Headphones","Accessories",5,359
2021-01-13,"Headphones","Accessories",4,520
2021-01-14,"Headphones","Accessories",2,695
2021-01-15,"Headphones","Accessories",5,263
2021-01-16,"Headphones","Accessories",8,460
2021-01-17,"Headphones","Accessories",5,886
2021-01-18,"Headphones","Accessories",2,585
2021-01-19,"Headphones","Accessories",1,453
2021-01-20,"Headphones","Accessories",6,322
2021-01-21,"Headphones","Accessories",1,549
2021-01-22,"Headphones","Accessories",8,652
2021-01-23,"Headphones","Accessories",7,565
2021-01-24,"Headphones","Accessories",6,87
2021-01-25,"Headphones","Accessories",10,851
2021-01-26,"Headphones","Accessories",3,838
2021-01-27,"Headphones","Accessories",1,988
2021-01-28,"Headphones","Accessories",10,859
2021-01-29,"Headphones","Accessories",6,334
2021-01-30,"Headphones","Accessories",3,717
2021-01-31,"Headphones","Accessories",3,541
2021-02-01,"Headphones","Accessories",2,444
2021-02-02,"Headphones","Accessories",9,242
2021-02-03,"Headphones","Accessories",6,520
2021-02-04,"Headphones","Accessories",7,69
2021-02-05,"Headphones","Accessories",4,457
2021-02-06,"Headphones","Accessories",5,75
2021-02-07,"Headphones","Accessories",1,989
2021-02-08,"Headphones","Accessories",10,138
2021-02-09,"Headphones","Accessories",3,503
2021-02-10,"Headphones","Accessories",7,905
2021-02-11,"Headphones","Accessories",2,791
2021-02-12,"Headphones","Accessories",10,379
2021-02-13,"Headphones","Accessories",7,390
2021-02-14,"Headphones","Accessories",2,638
2021-02-15,"Headphones","Accessories",10,906
2021-02-16,"Headphones","Accessories",8,955
2021-02-17,"Headphones","Accessories",4,446
2021-02-18,"Headphones","Accessories",4,305
2021-02-19,"Headphones","Accessories",4,807
2021-02-20,"Headphones","Accessories",1,811
2021-02-21,"Headphones","Accessories",3,916
2021-02-22,"Headphones","Accessories",10,638
2021-02-23,"Headphones","Accessories",10,936
2021-02-24,"Headphones","Accessories",8,570
2021-02-25,"Headphones","Accessories",1,767
2021-02-26,"Headphones","Accessories",1,339
2021-02-27,"Headphones","Accessories",3,215
2021-02-28,"Headphones","Accessories",5,757
2021-03-01,"Headphones","Accessories",3,960
2021-03-02,"Headphones","Accessories",4,545
2021-03-03,"Headphones","Accessories",4,395
2021-03-04,"Headphones","Accessories",6,799
2021-03-05,"Headphones","Accessories",4,109
2021-03-06,"Headphones","Accessories",2,834
2021-03-07,"Headphones","Accessories",5,223
2021-03-08,"Headphones","Accessories",5,544
2021-03-09,"Headphones","Accessories",7,381
2021-03-10,"Headphones","Accessories",1,250
2021-03-11,"Headphones","Accessories",1,243
2021-03-12,"Headphones","Accessories",2,636
2021-03-13,"Headphones","Accessories",2,645
2021-03-14,"Headphones","Accessories",9,900
2021-03-15,"Headphones","Accessories",3,952
2021-03-16,"Headphones","Accessories",4,482
2021-03-17,"Headphones","Accessories",4,402
2021-03-18,"Headphones","Accessories",8,519
2021-03-19,"Headphones","Accessories",4,826
2021-03-20,"Headphones","Accessories",1,496
2021-03-21,"Headphones","Accessories",1,291
2021-03-22,"Headphones","Accessories",8,828
2021-03-23,"Headphones","Accessories",5,134
2021-03-24,"Headphones","Accessories",1,255
2021-03-25,"Headphones","Accessories",9,787
2021-03-26,"Headphones","Accessories",7,346
2021-03-27,"Headphones","Accessories",5,324
2021-03-28,"Headphones","Accessories",4,648
2021-03-29,"Headphones","Accessories",10,357
2021-03-30,"Headphones","Accessories",5,610
2021-03-31,"Headphones","Accessories",2,340
2021-04-01,"Headphones","Accessories",9,985
2021-04-02,"Headphones","Accessories",3,516
2021-04-03,"Headphones","Accessories",5,138
2021-04-04,"Headphones","Accessories",4,419
2021-04-05,"Headphones","Accessories",10,556
2021-04-06,"Headphones","Accessories",6,918
2021-04-07,"Headphones","Accessories",2,209
2021-04-08,"Headphones","Accessories",7,763
2021-04-09,"Headphones","Accessories",10,362
2021-04-10,"Headphones","Accessories",9,750
2021-04-11,"Headphones","Accessories",1,626
2021-04-12,"Headphones","Accessories",10,393
2021-04-13,"Headphones","Accessories",6,808
2021-04-14,"Headphones","Accessories",6,459
2021-04-15,"Headphones","Accessories",7,973
2021-04-16,"Headphones","Accessories",3,895
2021-04-17,"Headphones","Accessories",1,620
2021-04-18,"Headphones","Accessories",2,476
2021-04-19,"Headphones","Accessories",7,439
2021-04-20,"Headphones","Accessories",5,489
2021-04-21,"Headphones","Accessories",10,910
2021-04-22,"Headphones","Accessories",2,102
2021-04-23,"Headphones","Accessories",3,909
2021-04-24,"Headphones","Accessories",6,726
2021-04-25,"Headphones","Accessories",8,549
2021-04-26,"Headphones","Accessories",3,531
2021-04-27,"Headphones","Accessories",6,382
2021-04-28,"Headphones","Accessories",4,662
2021-04-29,"Headphones","Accessories",2,325
2021-04-30,"Headphones","Accessories",2,718
2021-05-01,"Headphones","Accessories",2,433
2021-05-02,"Headphones","Accessories",1,481
2021-05-03,"Headphones","Accessories",9,551
2021-05-04,"Headphones","Accessories",5,731
2021-05-05,"Headphones","Accessories",3,102
2021-05-06,"Headphones","Accessories",8,660
2021-05-07,"Headphones","Accessories",1,372
2021-05-08,"Headphones","Accessories",7,360
2021-05-09,"Headphones","Accessories",8,557
2021-05-10,"Headphones","Accessories",2,572
2021-05-11,"Headphones","Accessories",5,454
2021-05-12,"Headphones","Accessories",3,63
2021-05-13,"Headphones","Accessories",6,935
2021-05-14,"Headphones","Accessories",6,775
2021-05-15,"Headphones","Accessories",4,920
2021-05-16,"Headphones","Accessories",5,509
2021-05-17,"Headphones","Accessories",8,201
2021-05-18,"Headphones","Accessories",8,350
2021-05-19,"Headphones","Accessories",8,859
2021-05-20,"Headphones","Accessories",3,608
2021-05-21,"Headphones","Accessories",6,888
2021-05-22,"Headphones","Accessories",7,57
2021-05-23,"Headphones","Accessories",10,659
2021-05-24,"Headphones","Accessories",10,722
2021-05-25,"Headphones","Accessories",3,947
2021-05-26,"Headphones","Accessories",2,311
2021-05-27,"Headphones","Accessories",8,879
2021-05-28,"Headphones","Accessories",6,246
2021-05-29,"Headphones","Accessories",6,594
2021-05-30,"Headphones","Accessories",9,365
2021-05-31,"Headphones","Accessories",3,986
2021-06-01,"Headphones","Accessories",6,991
2021-06-02,"Headphones","Accessories",10,222
2021-06-03,"Headphones","Accessories",10,62
2021-06-04,"Headphones","Accessories",8,207
2021-06-05,"Headphones","Accessories",8,788
2021-06-06,"Headphones","Accessories",7,480
2021-06-07,"Headphones","Accessories",10,431
2021-06-08,"Headphones","Accessories",8,551
2021-06-09,"Headphones","Accessories",8,888
2021-06-10,"Headphones","Accessories",6,197
2021-06-11,"Headphones","Accessories",1,699
2021-06-12,"Headphones","Accessories",6,657
2021-06-13,"Headphones","Accessories",4,183
2021-06-14,"Headphones","Accessories",6,616
2021-06-15,"Headphones","Accessories",1,413
2021-06-16,"Headphones","Accessories",5,627
2021-06-17,"Headphones","Accessories",8,131
2021-06-18,"Headphones","Accessories",5,978
2021-06-19,"Headphones","Accessories",4,318
2021-06-20,"Headphones","Accessories",5,87
2021-06-21,"Headphones","Accessories",5,143
2021-06-22,"Headphones","Accessories",10,368
2021-06-23,"Headphones","Accessories",10,600
2021-06-24,"Headphones","Accessories",8,966
2021-06-25,"Headphones","Accessories",5,458
2021-06-26,"Headphones","Accessories",5,501
2021-06-27,"Headphones","Accessories",2,141
2021-06-28,"Headphones","Accessories",3,85
2021-06-29,"Headphones","Accessories",3,594
2021-06-30,"Headphones","Accessories",9,870
2021-07-01,"Headphones","Accessories",10,720
2021-07-02,"Headphones","Accessories",5,614
2021-07-03,"Headphones","Accessories",6,330
2021-07-04,"Headphones","Accessories",9,312
2021-07-05,"Headphones","Accessories",7,461
2021-07-06,"Headphones","Accessories",10,981
2021-07-07,"Headphones","Accessories",8,981
2021-07-08,"Headphones","Accessories",3,156
2021-07-09,"Headphones","Accessories",6,239
2021-07-10,"Headphones","Accessories",6,297
2021-07-11,"Headphones","Accessories",2,447
2021-07-12,"Headphones","Accessories",7,129
2021-07-13,"Headphones","Accessories",9,355
2021-07-14,"Headphones","Accessories",10,493
2021-07-15,"Headphones","Accessories",6,830
2021-07-16,"Headphones","Accessories",6,139
2021-07-17,"Headphones","Accessories",8,84
2021-07-18,"Headphones","Accessories",4,918
2021-07-19,"Headphones","Accessories",5,846
2021-07-20,"Headphones","Accessories",5,609
2021-07-21,"Headphones","Accessories",5,590
2021-07-22,"Headphones","Accessories",7,633
2021-07-23,"Headphones","Accessories",4,898
2021-07-24,"Headphones","Accessories",4,781
2021-07-25,"Headphones","Accessories",6,97
2021-07-26,"Headphones","Accessories",8,341
2021-07-27,"Headphones","Accessories",5,624
2021-07-28,"Headphones","Accessories",8,733
2021-07-29,"Headphones","Accessories",10,257
2021-07-30,"Headphones","Accessories",9,381
2021-07-31,"Headphones","Accessories",8,993
2021-08-01,"Headphones","Accessories",6,389
2021-08-02,"Headphones","Accessories",7,631
2021-08-03,"Headphones","Accessories",3,581
2021-08-04,"Headphones","Accessories",5,764
2021-08-05,"Headphones","Accessories",8,962
2021-08-06,"Headphones","Accessories",6,844
2021-08-07,"Headphones","Accessories",1,186
2021-08-08,"Headphones","Accessories",2,747
2021-08-09,"Headphones","Accessories",1,134
2021-08-10,"Headphones","Accessories",1,200
2021-08-11,"Headphones","Accessories",6,914
2021-08-12,"Headphones","Accessories",2,613
2021-08-13,"Headphones","Accessories",5,351
2021-08-14,"Headphones","Accessories",1,717
2021-08-15,"Headphones","Accessories",5,198
2021-08-16,"Headphones","Accessories",10,92
2021-08-17,"Headphones","Accessories",2,459
2021-08-18,"Headphones","Accessories",8,524
2021-08-19,"Headphones","Accessories",10,671
2021-08-20,"Headphones","Accessories",3,455
2021-08-21,"Headphones","Accessories",3,417
2021-08-22,"Headphones","Accessories",7,236
2021-08-23,"Headphones","Accessories",10,155
2021-08-24,"Headphones","Accessories",9,167
2021-08-25,"Headphones","Accessories",3,174
2021-08-26,"Headphones","Accessories",9,627
2021-08-27,"Headphones","Accessories",6,768
2021-08-28,"Headphones","Accessories",8,204
2021-08-29,"Headphones","Accessories",3,78
2021-08-30,"Headphones","Accessories",10,381
2021-08-31,"Headphones","Accessories",3,574
2021-09-01,"Headphones","Accessories",9,670
2021-09-02,"Headphones","Accessories",1,84
2021-09-03,"Headphones","Accessories",4,476
2021-09-04,"Headphones","Accessories",4,629
2021-09-05,"Headphones","Accessories",5,558
2021-09-06,"Headphones","Accessories",10,802
2021-09-07,"Headphones","Accessories",9,138
2021-09-08,"Headphones","Accessories",7,779
2021-09-09,"Headphones","Accessories",10,672
2021-09-10,"Headphones","Accessories",9,987
2021-09-11,"Headphones","Accessories",10,114
2021-09-12,"Headphones","Accessories",6,944
2021-09-13,"Headphones","Accessories",7,190
2021-09-14,"Headphones","Accessories",7,131
2021-09-15,"Headphones","Accessories",8,62
2021-09-16,"Headphones","Accessories",3,678
2021-09-17,"Headphones","Accessories",1,589
2021-09-18,"Headphones","Accessories",2,906
2021-09-19,"Headphones","Accessories",2,260
2021-09-20,"Headphones","Accessories",5,354
2021-09-21,"Headphones","Accessories",10,201
2021-09-22,"Headphones","Accessories",10,946
2021-09-23,"Headphones","Accessories",7,166
2021-09-24,"Headphones","Accessories",5,411
2021-09-25,"Headphones","Accessories",4,595
2021-09-26,"Headphones","Accessories",6,975
2021-09-27,"Headphones","Accessories",7,286
2021-09-28,"Headphones","Accessories",3,803
2021-09-29,"Headphones","Accessories",3,91
2021-09-30,"Headphones","Accessories",7,454
2021-10-01,"Headphones","Accessories",10,378
2021-10-02,"Headphones","Accessories",5,581
2021-10-03,"Headphones","Accessories",6,102
2021-10-04,"Headphones","Accessories",2,554
2021-10-05,"Headphones","Accessories",10,646
2021-10-06,"Headphones","Accessories",3,742
2021-10-07,"Headphones","Accessories",1,576
2021-10-08,"Headphones","Accessories",4,982
2021-10-09,"Headphones","Accessories",8,513
2021-10-10,"Headphones","Accessories",2,893
2021-10-11,"Headphones","Accessories",6,320
2021-10-12,"Headphones","Accessories",4,323
2021-10-13,"Headphones","Accessories",2,835
2021-10-14,"Headphones","Accessories",1,977
2021-10-15,"Headphones","Accessories",3,620
2021-10-16,"Headphones","Accessories",7,361
2021-10-17,"Headphones","Accessories",2,185
2021-10-18,"Headphones","Accessories",10,312
2021-10-19,"Headphones","Accessories",3,402
2021-10-20,"Headphones","Accessories",2,449
2021-10-21,"Headphones","Accessories",8,695
2021-10-22,"Headphones","Accessories",4,452
2021-10-23,"Headphones","Accessories",4,831
2021-10-24,"Headphones","Accessories",2,82
2021-10-25,"Headphones","Accessories",4,247
2021-10-26,"Headphones","Accessories",8,884
2021-10-27,"Headphones","Accessories",6,190
2021-10-28,"Headphones","Accessories",10,985
2021-10-29,"Headphones","Accessories",8,800
2021-10-30,"Headphones","Accessories",8,867
2021-10-31,"Headphones","Accessories",9,390
2021-11-01,"Headphones","Accessories",6,525
2021-11-02,"Headphones","Accessories",9,140
2021-11-03,"Headphones","Accessories",7,406
2021-11-04,"Headphones","Accessories",1,673
2021-11-05,"Headphones","Accessories",3,984
2021-11-06,"Headphones","Accessories",2,571
2021-11-07,"Headphones","Accessories",10,441
2021-11-08,"Headphones","Accessories",10,886
2021-11-09,"Headphones","Accessories",5,678
2021-11-10,"Headphones","Accessories",3,989
2021-11-11,"Headphones","Accessories",2,863
2021-11-12,"Headphones","Accessories",10,595
2021-11-13,"Headphones","Accessories",4,849
2021-11-14,"Headphones","Accessories",6,572
2021-11-15,"Headphones","Accessories",8,263
